,代號,名稱,年月,股本--金融機構,資產--金融機構,權益--金融機構,稅前損益--金融機構,授信總額--金融機構,存款--金融機構,放款--金融機構,權益比率--金融機構,資產報酬率(稅前)--金融機構,存放比率--金融機構,催收款--金融機構,逾期放款--金融機構,甲類逾期放款--金融機構,乙類逾期放款--金融機構,放款(含催收款)--金融機構,逾放比率--金融機構,備抵呆帳--金融機構,資產合計,約定融資額度,應收保證款項,應收信用狀款項,信託資產
2047,5852,元大銀,2004-03-01,29693,569337,32162,0.0,392910,406314,348119,11.329999999999998,0.0,171.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539107.0,4573.0,29157.0,7663.0,55752.0
2048,5852,永豐銀行,2004-06-01,40603,887454,61268,0.0,533372,645315,504380,14.01,0.0,156.82999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533069.0,4924.0,29139.0,8358.0,57631.0
2049,5852,元大銀,2004-06-01,29693,580844,32407,0.0,401372,410071,358430,11.24,0.0,174.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533069.0,4924.0,29139.0,8358.0,57631.0
2050,5852,永豐銀行,2004-09-01,41677,839440,63602,0.0,543413,629921,513535,15.350000000000001,0.0,163.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525767.0,5144.0,30144.0,9063.0,68453.0
2051,5852,元大銀,2004-09-01,30214,556661,33438,0.0,413905,400387,369554,12.02,0.0,184.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525767.0,5144.0,30144.0,9063.0,68453.0
2052,5852,元大銀,2004-12-01,30146,596483,32854,2212.0,423463,441367,382226,11.04,0.77,173.36,11035.0,12276.0,0.0,0.0,0.0,6.25,3574.0,563964.0,109350.0,28037.0,8024.0,69636.0
2053,5852,永豐銀行,2004-12-01,41677,884184,65806,9041.0,557441,645612,530276,15.080000000000002,2.04,164.4,6284.0,5938.0,0.0,0.0,0.0,2.19,2335.0,563964.0,109350.0,28037.0,8024.0,69636.0
2054,5852,元大銀,2005-03-01,30723,611695,33967,943.0,439994,453711,399939,11.11,0.31,176.78,12110.0,12571.0,0.0,0.0,0.0,6.1,3722.0,576874.0,107445.0,26748.0,8145.0,73966.0
2055,5852,永豐銀行,2005-03-01,41677,866961,66330,2024.0,577179,651612,549196,15.4,0.45999999999999996,168.73000000000002,6835.0,6817.0,0.0,0.0,0.0,2.44,2577.0,576874.0,107445.0,26748.0,8145.0,73966.0
2056,5852,元大銀,2005-06-01,34794,653711,38546,1625.0,466289,485563,426348,11.74,0.49,175.85000000000002,11414.0,11864.0,0.0,0.0,0.0,5.43,3159.0,618654.0,108826.0,26856.0,7368.0,76424.0
2057,5852,永豐銀行,2005-06-01,43096,920981,64705,3646.0,588153,694124,561874,14.23,0.79,162.7,6695.0,7236.0,0.0,0.0,0.0,2.5300000000000002,3148.0,618654.0,108826.0,26856.0,7368.0,76424.0
2058,5852,元大銀,2005-09-01,38794,665902,41711,1768.0,480480,482704,438946,12.54,0.51,181.9,11097.0,14569.0,11758.0,2811.0,450043.0,6.48,4250.0,630041.0,119243.0,28982.0,8081.0,89450.0
2059,5852,永豐銀行,2005-09-01,41961,904961,65367,5885.0,611878,682024,583967,14.66,1.3,171.68,8065.0,8963.0,7926.0,1037.0,592033.0,3.02,3445.0,630041.0,119243.0,28982.0,8081.0,89450.0
2060,5852,元大銀,2005-12-01,38794,690774,41553,1638.0,491670,520243,449638,12.04,0.43000000000000005,172.89,10561.0,14419.0,11857.0,2562.0,460199.0,6.27,3993.0,650137.0,122894.0,29502.0,7121.0,86797.0
2061,5852,永豐銀行,2005-12-01,41961,958849,65326,5639.0,631192,733854,603987,13.92,1.19,165.87,7290.0,8915.0,7591.0,1324.0,611277.0,2.91,3869.0,650137.0,122894.0,29502.0,7121.0,86797.0
2062,5852,元大銀,2006-03-01,38794,670944,36137,-5290.0,491198,502864,447483,10.8,-1.51,177.98000000000002,10613.0,14160.0,10837.0,3323.0,458097.0,6.18,6549.0,750760.0,120086.0,31456.0,7787.0,89368.0
2063,5852,永豐銀行,2006-03-01,41961,969256,65381,2047.0,621935,741334,593830,13.899999999999999,0.42000000000000004,161.6,9160.0,11237.0,9723.0,1514.0,602990.0,3.7399999999999998,4467.0,750760.0,120086.0,31456.0,7787.0,89368.0
2064,5852,永豐銀行,2006-06-01,41961,987374,64351,3124.0,627260,746264,598258,13.33,0.6,161.6,9845.0,11490.0,10321.0,1169.0,608103.0,3.8,4347.0,863931.0,113562.0,33927.0,8889.0,102685.0
2065,5852,元大銀,2006-06-01,36390,724777,32295,-5416.0,496945,494950,451399,9.030000000000001,-1.43,182.4,10167.0,12672.0,9996.0,2676.0,461566.0,5.49,4449.0,863931.0,113562.0,33927.0,8889.0,102685.0
2066,5852,永豐銀行,2006-09-01,41961,1044234,66125,4913.0,623352,755073,592635,13.16,0.91,159.23000000000002,11078.0,12605.0,11178.0,1427.0,603714.0,4.220000000000001,4870.0,1026767.0,107132.0,35042.0,10450.0,100581.0
2067,5852,元大銀,2006-09-01,36390,764471,31879,-5876.0,509623,527270,461206,8.48,-1.48,175.07,11198.0,13727.0,10740.0,2987.0,472403.0,5.8,4187.0,1026767.0,107132.0,35042.0,10450.0,100581.0
2068,5852,元大銀,2006-12-01,36916,753736,29138,-11404.0,515851,553915,466695,7.77,-3.0300000000000002,168.61,7813.0,9703.0,7415.0,2288.0,474509.0,4.04,6608.0,1032290.0,104135.0,39179.0,8845.0,105442.0
2069,5852,永豐銀行,2006-12-01,45852,996052,64082,2506.0,616468,766250,585961,6.43,0.25,76.47,9160.0,12679.0,10029.0,2649.0,595122.0,2.13,5704.0,1032290.0,104135.0,39179.0,8845.0,105442.0
2070,5852,永豐銀行,2007-03-01,45852,1003092,65401,1819.0,602778,771729,570737,6.52,0.18,73.96,11072.0,13482.0,11126.0,2357.0,581809.0,2.32,5459.0,706650.0,31104.0,41705.0,10848.0,114001.0
2071,5852,元大銀,2007-03-01,37614,700717,29400,125.0,504407,550381,453012,8.39,0.039999999999999994,164.75,7875.0,10525.0,8137.0,2388.0,460887.0,4.5600000000000005,5137.0,706650.0,31104.0,41705.0,10848.0,114001.0
2072,5852,元大銀,2007-06-01,38705,713531,30669,519.0,495189,544162,445027,8.59,0.15,164.12,11178.0,12703.0,10613.0,2090.0,456204.0,5.6,5619.0,713531.0,22762.0,36634.0,9218.0,126260.0
2073,5852,永豐銀行,2007-06-01,45852,1006945,65169,3215.0,623108,773754,590506,6.47,0.32,76.32,12473.0,13946.0,12494.0,1452.0,602979.0,2.31,5741.0,713531.0,22762.0,36634.0,9218.0,126260.0
2074,5852,永豐銀行,2007-09-01,45852,1002829,65607,3659.0,627502,781534,593184,6.54,0.36,75.9,12232.0,13444.0,12326.0,1118.0,605415.0,2.22,6161.0,665475.0,25028.0,37195.0,8204.0,132359.0
2075,5852,元大銀,2007-09-01,39092,665475,30268,-645.0,500394,530658,447514,9.12,-0.19,168.66,12787.0,14010.0,11585.0,2425.0,460301.0,6.2,5422.0,665475.0,25028.0,37195.0,8204.0,132359.0
2076,5852,元大銀,2007-12-01,53636,660003,44810,-11879.0,502344,514605,454137,13.620000000000001,-3.71,176.63,6099.0,7378.0,5870.0,1508.0,460235.0,3.23,8895.0,660002.0,22896.0,39660.0,6346.0,131370.0
2077,5852,永豐銀行,2007-12-01,45852,999939,60917,-41.0,631823,811336,597612,6.09,0.0,73.66,10637.0,11752.0,10905.0,847.0,608249.0,1.93,5997.0,660002.0,22896.0,39660.0,6346.0,131370.0
2078,5852,永豐銀行,2008-03-01,45852,1029199,59035,-1612.0,629274,824940,596326,5.74,-0.16,72.29,10084.0,11427.0,10354.0,1073.0,606410.0,1.88,6179.0,689939.0,21526.0,34426.0,9556.0,186185.0
2079,5852,元大銀,2008-03-01,51643,689939,45668,715.0,489055,556538,446475,13.39,0.22,163.10000000000002,6326.0,7376.0,5823.0,1554.0,452802.0,3.2699999999999996,8191.0,689939.0,21526.0,34426.0,9556.0,186185.0
2080,5852,永豐銀行,2008-06-01,45852,1013900,57846,-2507.0,652325,810029,623337,5.71,-0.25,76.95,9532.0,10523.0,9690.0,833.0,632869.0,1.66,6149.0,679233.0,19737.0,34912.0,9056.0,186973.0
2081,5852,元大銀,2008-06-01,49290,679233,44885,804.0,499513,546975,457269,13.33,0.25,169.68,5794.0,6982.0,5248.0,1734.0,463062.0,3.01,7221.0,679233.0,19737.0,34912.0,9056.0,186973.0
2082,5852,永豐銀行,2008-09-01,45852,989449,57201,-2872.0,659424,805623,630393,5.78,-0.29,78.25,8572.0,9290.0,8702.0,587.0,638965.0,1.45,5953.0,679392.0,17035.0,32694.0,6830.0,148368.0
2083,5852,元大銀,2008-09-01,49293,679392,44409,363.0,488698,556382,446880,13.120000000000001,0.12000000000000001,162.54000000000002,6689.0,7494.0,6194.0,1299.0,453569.0,3.3,7841.0,679392.0,17035.0,32694.0,6830.0,148368.0
2084,5852,元大銀,2008-12-01,49293,682721,40798,-3791.0,489456,569118,453851,12.01,-1.07,159.91000000000003,7347.0,8394.0,6781.0,1614.0,461198.0,3.65,10091.0,682720.0,12246.0,27132.0,3158.0,127007.0
2085,5852,永豐銀行,2008-12-01,44818,984473,55255,-3939.0,652862,815445,628204,5.61,-0.4,77.04,7698.0,8612.0,7986.0,626.0,635902.0,1.35,6467.0,682720.0,12246.0,27132.0,3158.0,127007.0
2086,5852,元大銀,2009-03-01,48793,650830,45498,-126.0,481717,534749,443799,13.989999999999998,-0.04,166.12,6438.0,7435.0,6251.0,1184.0,450238.0,3.31,8869.0,650831.0,12235.0,30753.0,3134.0,128899.0
2087,5852,永豐銀行,2009-03-01,44818,980304,56699,310.0,629592,811493,606240,5.78,0.03,74.71,7253.0,8448.0,7755.0,693.0,613493.0,1.38,6321.0,650831.0,12235.0,30753.0,3134.0,128899.0
2088,5852,元大銀,2009-06-01,48793,659446,45635,134.0,477998,543519,443998,13.84,0.04,163.52,5461.0,5993.0,5364.0,629.0,449459.0,2.67,7482.0,659445.0,11644.0,27656.0,5350.0,140104.0
2089,5852,永豐銀行,2009-06-01,44818,979367,56591,369.0,618009,813996,596535,5.78,0.04,73.28,6616.0,7881.0,7723.0,158.0,603151.0,1.31,5323.0,659445.0,11644.0,27656.0,5350.0,140104.0
2090,5852,元大銀,2009-09-01,48793,728612,46507,838.0,508373,590468,469351,12.76,0.23,158.97,5282.0,5648.0,5105.0,543.0,474633.0,2.38,9128.0,728612.0,10198.0,32525.0,6339.0,151826.0
2091,5852,永豐銀行,2009-09-01,44818,973782,56616,307.0,623461,798130,602370,5.81,0.03,75.47,6329.0,6997.0,6720.0,278.0,608700.0,1.15,5399.0,728612.0,10198.0,32525.0,6339.0,151826.0
2092,5852,元大銀,2009-12-01,48793,745362,47269,1467.0,510617,615169,469569,12.690000000000001,0.39,152.66000000000003,4449.0,4722.0,4218.0,504.0,474017.0,1.99,8492.0,745363.0,9864.0,35145.0,5473.0,157661.0
2093,5852,永豐銀行,2009-12-01,48218,1029203,62559,2249.0,672639,841826,652194,6.08,0.22,77.47,5354.0,5867.0,5652.0,215.0,657548.0,0.89,5060.0,745363.0,9864.0,35145.0,5473.0,157661.0
2094,5852,永豐銀行,2010-03-01,48218,1067464,63594,1099.0,696301,855344,673664,5.96,0.1,78.76,5268.0,5978.0,5458.0,521.0,678932.0,0.88,5027.0,752982.0,10112.0,34804.0,7436.0,162113.0
2095,5852,元大銀,2010-03-01,48793,752982,47792,848.0,533282,601785,493378,12.71,0.23,164.15,3522.0,4098.0,3585.0,514.0,496900.0,1.65,8394.0,752982.0,10112.0,34804.0,7436.0,162113.0
2096,5852,元大銀,2010-06-01,49104,776565,47844,1419.0,548446,621798,492130,12.33,0.37,158.21,3513.0,4058.0,3578.0,479.0,495642.0,1.6400000000000001,10113.0,776566.0,13324.0,42678.0,8055.0,184748.0
2097,5852,永豐銀行,2010-06-01,48218,1098381,63355,2254.0,728129,888576,693028,5.77,0.21,77.99,3728.0,4405.0,4053.0,352.0,696757.0,0.63,4544.0,776566.0,13324.0,42678.0,8055.0,184748.0
2098,5852,永豐銀行,2010-09-01,49550,1152125,66530,3687.0,708884,902273,675287,5.77,0.32,74.84,3687.0,4077.0,3915.0,162.0,678974.0,0.6,4710.0,830397.0,11207.0,44546.0,7114.0,178228.0
2099,5852,元大銀,2010-09-01,43646,830397,48503,2322.0,567350,655342,511252,11.7,0.56,156.2,2811.0,3376.0,2901.0,475.0,514063.0,1.3199999999999998,9902.0,830397.0,11207.0,44546.0,7114.0,178228.0
2100,5852,永豐銀行,2010-12-01,49550,1159617,66829,4316.0,736042,940576,697245,5.76,0.37,74.13,3355.0,3655.0,3554.0,101.0,700600.0,0.52,5273.0,869431.0,16723.0,43683.0,7871.0,195060.0
2101,5852,元大銀,2010-12-01,43646,869432,49003,3255.0,607095,712016,550598,11.29,0.75,155.37,2226.0,2865.0,2266.0,600.0,552824.0,1.04,8969.0,869431.0,16723.0,43683.0,7871.0,195060.0
2102,5852,元大銀,2011-03-01,43646,923030,50113,1320.0,630352,740605,573337,10.86,0.29000000000000004,154.76,2164.0,2559.0,2219.0,340.0,575501.0,0.89,8852.0,923029.0,15091.0,43743.0,7114.0,202992.0
2103,5852,永豐銀行,2011-03-01,49550,1170036,67579,1572.0,746913,927319,710932,5.78,0.13,76.67,2804.0,3480.0,3073.0,407.0,713735.0,0.49,5261.0,923029.0,15091.0,43743.0,7114.0,202992.0
2104,5852,元大銀,2011-06-01,44568,959576,51457,2572.0,652753,770999,592581,10.73,0.53,153.49,1887.0,2373.0,1731.0,641.0,594469.0,0.81,8369.0,959575.0,17302.0,46453.0,6727.0,183829.0
2105,5852,永豐銀行,2011-06-01,52574,1190846,70560,3240.0,751936,949915,718016,5.93,0.27,75.59,2436.0,2738.0,2610.0,128.0,720452.0,0.38,5173.0,959575.0,17302.0,46453.0,6727.0,183829.0
2106,5852,元大銀,2011-09-01,44568,959800,51789,3551.0,683638,779658,610879,10.809999999999999,0.74,156.61,1963.0,3171.0,1736.0,1435.0,612841.0,1.03,7884.0,959800.0,18864.0,58346.0,8578.0,174649.0
2107,5852,永豐銀行,2011-09-01,52574,1199002,71559,4186.0,753544,964232,716771,5.97,0.35,74.34,2905.0,3170.0,3036.0,135.0,719676.0,0.44,5469.0,959800.0,18864.0,58346.0,8578.0,174649.0
2108,5852,永豐銀行,2011-12-01,52574,1204284,70745,2611.0,750668,974332,716653,5.87,0.22,73.55,2750.0,3398.0,3310.0,88.0,719402.0,0.47,7209.0,968869.0,16909.0,60906.0,6310.0,171618.0
2109,5852,元大銀,2011-12-01,46943,968869,56013,4407.0,708982,815192,635428,11.54,0.91,155.57,1836.0,1977.0,1724.0,253.0,637262.0,0.65,8030.0,968869.0,16909.0,60906.0,6310.0,171618.0
2110,5852,永豐銀行,2012-03-01,52574,1214958,72893,2233.0,758308,988586,722748,6.0,0.18,73.11,2995.0,3211.0,3093.0,118.0,725743.0,0.44,7319.0,994431.0,17155.0,59452.0,5829.0,172348.0
2111,5852,元大銀,2012-03-01,46943,994431,57208,1157.0,711085,814646,640483,11.49,0.24,156.71,1745.0,2374.0,2138.0,236.0,642228.0,0.76,8568.0,994431.0,17155.0,59452.0,5829.0,172348.0
2112,5852,永豐銀行,2012-06-01,53862,1231854,75156,4504.0,776263,998694,737854,6.1,0.37,73.88,2436.0,2833.0,2469.0,363.0,740290.0,0.38,7470.0,1001158.0,19059.0,56507.0,7455.0,167635.0
2113,5852,元大銀,2012-06-01,48065,1001158,57986,2306.0,717282,812006,647525,11.57,0.46,158.89,1885.0,2012.0,1751.0,260.0,649410.0,0.6100000000000001,8374.0,1001158.0,19059.0,56507.0,7455.0,167635.0
2114,5852,元大銀,2012-09-01,57441,1018627,71394,3600.0,718136,829029,654976,13.83,0.72,157.73000000000002,1856.0,2006.0,1786.0,219.0,656830.0,0.6100000000000001,8705.0,1018627.0,17571.0,49047.0,5289.0,167922.0
2115,5852,永豐銀行,2012-09-01,53862,1231440,77920,7154.0,786810,997404,749133,6.33,0.58,75.11,2253.0,2473.0,2346.0,127.0,751386.0,0.33,7542.0,1018627.0,17571.0,49047.0,5289.0,167922.0
2116,5852,元大銀,2012-12-01,57441,1002806,71910,4397.0,722799,819125,661139,14.14,0.88,160.86,1170.0,1317.0,992.0,324.0,662310.0,0.4,8674.0,1002806.0,15111.0,48048.0,5462.0,164274.0
2117,5852,永豐銀行,2012-12-01,53862,1255210,79927,9180.0,799382,1017009,756130,6.37,0.73,74.35,2004.0,2252.0,2113.0,139.0,758135.0,0.3,7582.0,1002806.0,15111.0,48048.0,5462.0,164274.0
2118,5852,永豐銀行,2013-03-01,53862,1338302,81313,3143.0,793273,1052809,755787,6.08,0.23,71.79,1971.0,2200.0,2083.0,117.0,757757.0,0.29,7878.0,1015848.0,15306.0,48653.0,5827.0,166137.0
2119,5852,元大銀,2013-03-01,57441,1015848,71953,1457.0,719790,818533,659875,13.95,0.28,160.9,1449.0,1827.0,1396.0,431.0,661323.0,0.54,9006.0,1015848.0,15306.0,48653.0,5827.0,166137.0
2120,5852,永豐銀行,2013-06-01,59616,1334001,84671,6464.0,814504,1055121,775324,6.35,0.48,73.48,1873.0,2168.0,1991.0,177.0,777196.0,0.28,7969.0,1025721.0,15448.0,49061.0,5807.0,165880.0
2121,5852,元大銀,2013-06-01,58975,1025721,74219,3610.0,718081,828100,656231,14.27,0.72,158.15,2407.0,2734.0,1902.0,833.0,658637.0,0.81,8861.0,1025721.0,15448.0,49061.0,5807.0,165880.0
2122,5852,元大銀,2013-09-01,60395,1050534,74511,5212.0,727581,847807,662448,14.03,1.01,156.74,2105.0,2346.0,1979.0,368.0,664553.0,0.7,8894.0,1050534.0,14391.0,50335.0,4814.0,169634.0
2123,5852,永豐銀行,2013-09-01,59616,1322098,86736,8775.0,805797,1066152,765965,6.56,0.66,71.84,3099.0,3352.0,3217.0,134.0,769064.0,0.44,8077.0,1050534.0,14391.0,50335.0,4814.0,169634.0
2124,5852,永豐銀行,2013-12-01,59616,1352819,88529,10585.0,821821,1074197,788031,6.54,0.78,73.36,2674.0,2952.0,2844.0,108.0,790706.0,0.37,8547.0,1050652.0,14040.0,48869.0,5934.0,169713.0
2125,5852,元大銀,2013-12-01,60395,1050652,75759,6395.0,732950,853677,668667,14.26,1.23,155.93,1411.0,1541.0,1306.0,234.0,670078.0,0.42,9199.0,1050652.0,14040.0,48869.0,5934.0,169713.0
2126,5852,永豐銀行,2014-03-01,59616,1432203,91468,3666.0,807925,1124247,776896,6.39,0.26,69.1,2650.0,2924.0,2827.0,97.0,779546.0,0.38,8712.0,1083755.0,408494.0,49881.0,5640.0,175097.0
2127,5852,元大銀,2014-03-01,60395,1083755,78418,2323.0,744382,876129,682950,14.34,0.43,156.35000000000002,1140.0,1257.0,1053.0,203.0,684090.0,0.35,9664.0,1083755.0,408494.0,49881.0,5640.0,175097.0
2128,5852,永豐銀行,2014-06-01,59616,1406418,95584,7900.0,805692,1091832,773837,6.8,0.56,70.88,2725.0,2874.0,2805.0,69.0,776562.0,0.37,10827.0,1106704.0,401338.0,49457.0,5449.0,181398.0
2129,5852,元大銀,2014-06-01,61588,1106704,80180,4261.0,760426,896290,698384,14.379999999999999,0.76,156.93,1067.0,1218.0,962.0,256.0,699451.0,0.32,10143.0,1106704.0,401338.0,49457.0,5449.0,181398.0
2130,5852,永豐銀行,2014-09-01,59616,1395061,97430,11523.0,803257,1068001,772519,6.98,0.83,72.33,1399.0,1727.0,1644.0,83.0,773917.0,0.22,10644.0,1157077.0,403056.0,44955.0,4929.0,186117.0
2131,5852,元大銀,2014-09-01,63496,1157077,82052,6468.0,777099,916136,718581,14.08,1.1099999999999999,158.53,737.0,1162.0,898.0,265.0,719317.0,0.30000000000000004,9939.0,1157077.0,403056.0,44955.0,4929.0,186117.0
2132,5852,永豐銀行,2014-12-01,66375,1406889,99621,12582.0,804243,1098323,773122,7.08,0.89,70.39,1596.0,1863.0,1734.0,129.0,774719.0,0.24,12470.0,1198133.0,403765.0,46797.0,3797.0,186767.0
2133,5852,元大銀,2014-12-01,63496,1198133,83704,8120.0,803773,937110,741550,13.84,1.3399999999999999,159.63,941.0,1090.0,896.0,194.0,742490.0,0.27,10387.0,1198133.0,403765.0,46797.0,3797.0,186767.0
2134,5852,永豐銀行,2015-03-01,66375,1413612,102322,3365.0,811075,1102939,783545,7.24,0.24,71.04,1461.0,1744.0,1612.0,132.0,785006.0,0.22,11784.0,1210652.0,417685.0,48522.0,4714.0,192272.0
2135,5852,元大銀,2015-03-01,63496,1210651,86167,2227.0,807101,975205,740842,14.31,0.36,154.69,1010.0,1244.0,901.0,344.0,741852.0,0.31,10179.0,1210652.0,417685.0,48522.0,4714.0,192272.0
2136,5852,永豐銀行,2015-06-01,74464,1404786,104670,6108.0,826067,1102212,799345,7.45,0.43,72.52,1439.0,1751.0,1567.0,185.0,800784.0,0.22,11761.0,1251288.0,408329.0,52999.0,5111.0,192187.0
2137,5852,元大銀,2015-06-01,64990,1251288,86271,4742.0,818349,979390,747913,14.16,0.77,154.67000000000002,1078.0,1208.0,1031.0,177.0,748991.0,0.29000000000000004,10564.0,1251288.0,408329.0,52999.0,5111.0,192187.0
2138,5852,元大銀,2015-09-01,67075,1260074,87008,6206.0,828854,996261,757388,14.07,0.93,154.23,1083.0,1237.0,996.0,241.0,758471.0,0.31,10741.0,1260074.0,438289.0,54485.0,2985.0,184228.0
2139,5852,永豐銀行,2015-09-01,74464,1448371,107733,8594.0,857512,1117594,830941,7.44,0.59,74.35,1392.0,1864.0,1643.0,221.0,832333.0,0.22,11804.0,1260074.0,438289.0,54485.0,2985.0,184228.0
2140,5852,永豐銀行,2015-12-01,74464,1419533,109088,10282.0,881802,1128381,854463,7.68,0.72,75.72,1694.0,2143.0,2032.0,111.0,856157.0,0.25,11518.0,1264083.0,422343.0,53459.0,3567.0,189526.0
2141,5852,元大銀,2015-12-01,67075,1264083,88345,7939.0,824108,989263,755963,14.32,1.21,156.76,1269.0,1477.0,1076.0,401.0,757231.0,0.4,10893.0,1264083.0,422343.0,53459.0,3567.0,189526.0
2142,5852,永豐銀行,2016-03-01,77797,1453324,115920,2401.0,892984,1124925,862882,7.98,0.17,76.71,2209.0,2678.0,2485.0,192.0,865092.0,0.31,11527.0,1263094.0,412196.0,51299.0,3024.0,183563.0
2143,5852,元大銀,2016-03-01,67075,1263094,88416,780.0,829232,987593,767864,14.280000000000001,0.0,159.85,1772.0,1956.0,1393.0,563.0,769636.0,0.55,11753.0,1263094.0,412196.0,51299.0,3024.0,183563.0
2144,5852,元大銀,2016-06-01,77894,1249762,98218,3427.0,811287,1015012,752846,16.75,0.42000000000000004,153.4,1509.0,1717.0,1234.0,482.0,754355.0,0.47,10738.0,1249762.0,410063.0,49055.0,3423.0,184842.0
2145,5852,永豐銀行,2016-06-01,83955,1446760,118209,4635.0,865474,1159283,836999,8.17,0.32,72.2,2322.0,2821.0,2624.0,197.0,839321.0,0.34,11449.0,1249762.0,410063.0,49055.0,3423.0,184842.0
2146,5852,元大銀,2016-09-01,77894,1264439,100814,6070.0,810148,1025166,756845,16.92,0.84,153.20999999999998,1792.0,2067.0,1685.0,384.0,758637.0,0.58,10681.0,1264441.0,390262.0,44207.0,3271.0,177841.0
2147,5852,永豐銀行,2016-09-01,83955,1455186,119118,6051.0,874792,1176064,847389,8.19,0.42,72.05,2158.0,2861.0,2634.0,226.0,849547.0,0.34,11430.0,1264441.0,390262.0,44207.0,3271.0,177841.0
2148,5852,元大銀,2016-12-01,77894,1337678,101888,8489.0,828127,1090601,778271,15.950000000000001,1.18,144.47,1354.0,1577.0,1142.0,435.0,779624.0,0.41000000000000003,10829.0,1337682.0,399682.0,40608.0,3728.0,182498.0
2149,5852,永豐銀行,2016-12-01,83955,1488861,119648,7713.0,895323,1219384,865690,8.04,0.52,70.99,2437.0,3093.0,2830.0,263.0,868128.0,0.36,12263.0,1337682.0,399682.0,40608.0,3728.0,182498.0
2150,5852,永豐銀行,2017-03-01,83955,1503309,121472,2594.0,913643,1191686,885323,8.08,0.17,74.29,2671.0,3266.0,3003.0,263.0,887994.0,0.37,12078.0,1337363.0,393829.0,40456.0,3007.0,181501.0
2151,5852,元大銀,2017-03-01,77894,1337359,103789,2030.0,799612,1101164,752642,16.22,0.26,138.4,1714.0,1795.0,1477.0,318.0,754355.0,0.49,10167.0,1337363.0,393829.0,40456.0,3007.0,181501.0
2152,5852,元大銀,2017-06-01,79025,1344866,103136,4811.0,803615,1112487,759877,16.14,0.68,139.99,1730.0,1941.0,1662.0,279.0,761606.0,0.52,9947.0,1344874.0,363406.0,34559.0,3603.0,185322.0
2153,5852,永豐銀行,2017-06-01,86061,1526510,121648,5153.0,913214,1189327,885346,7.97,0.34,74.44,2463.0,3053.0,2866.0,187.0,887810.0,0.34,12240.0,1344874.0,363406.0,34559.0,3603.0,185322.0
2154,5852,永豐銀行,2017-09-01,86061,1510865,123667,6753.0,906509,1161764,877571,8.19,0.45,75.54,2339.0,2910.0,2683.0,227.0,879911.0,0.33,12215.0,1317172.0,322211.0,29459.0,4298.0,186894.0
2155,5852,元大銀,2017-09-01,79025,1317176,103685,5557.0,798696,1097685,759359,16.57,0.64,141.36,1870.0,1971.0,1738.0,234.0,761229.0,0.53,10196.0,1317172.0,322211.0,29459.0,4298.0,186894.0
2156,5852,元大銀,2017-12-01,79025,1304333,105291,7555.0,761510,1084471,727128,17.04,0.88,135.51,1598.0,1720.0,1410.0,309.0,728726.0,0.49,10004.0,1304337.0,337633.0,25254.0,4864.0,191958.0
2157,5852,永豐銀行,2017-12-01,86061,1441300,124918,8700.0,897160,1138551,863251,8.67,0.6,75.82,2021.0,2454.0,2256.0,198.0,865273.0,0.28,12264.0,1304337.0,337633.0,25254.0,4864.0,191958.0
2158,5852,永豐銀行,2018-03-01,86061,1531229,127425,2455.0,887918,1160970,853253,8.32,0.16,73.49,2134.0,2418.0,2276.0,143.0,855387.0,0.28,12020.0,1305973.0,301642.0,23600.0,4726.0,191767.0
2159,5852,元大銀,2018-03-01,73940,1305968,114573,2551.0,741086,1058340,710257,8.77,0.2,67.11,1535.0,1854.0,989.0,865.0,711792.0,0.26,12385.0,1305973.0,301642.0,23600.0,4726.0,191767.0
2160,5852,元大銀,2018-06-01,73940,1303088,112124,5782.0,746451,1071482,719021,8.6,0.44,67.11,1543.0,1649.0,1434.0,215.0,720564.0,0.23,11806.0,1303088.0,268217.0,19780.0,5886.0,191490.0
2161,5852,永豐銀行,2018-06-01,86061,1514746,124694,5454.0,903355,1130720,871003,8.23,0.36,77.03,1921.0,2334.0,2180.0,155.0,872924.0,0.27,12255.0,1303088.0,268217.0,19780.0,5886.0,191490.0
2162,5852,永豐銀行,2018-09-01,86061,1493927,127225,8723.0,924236,1148310,894038,8.52,0.58,77.86,1937.0,2327.0,2133.0,194.0,895975.0,0.26,12378.0,1277101.0,252918.0,14715.0,4397.0,196640.0
2163,5852,元大銀,2018-09-01,73940,1277101,114667,8871.0,734171,1049546,710822,8.98,0.69,67.73,1475.0,1595.0,1359.0,236.0,712297.0,0.22,11524.0,1277101.0,252918.0,14715.0,4397.0,196640.0
2164,5852,永豐銀行,2018-12-01,86061,1524570,129065,10917.0,950401,1181557,915802,8.47,0.72,77.51,1890.0,2275.0,2118.0,157.0,917692.0,0.25,12766.0,1278661.0,242179.0,15773.0,4570.0,202757.0
2165,5852,元大銀,2018-12-01,73940,1278662,115640,10005.0,755496,1058278,731048,9.04,0.78,69.08,1372.0,1540.0,1305.0,235.0,732420.0,0.21,11732.0,1278661.0,242179.0,15773.0,4570.0,202757.0
